Botaurus stellaris
Bubulcus ibis
Butorides striata
Butorides virescens
Casmerodius albus
Cochlearius cochlearius
Egretta ardesiaca
Egretta caerulea
Egretta eulophotes
Egretta garzetta
Egretta gularis
Egretta novaehollandiae
Egretta rufescens
Egretta sacra
Egretta thula
Egretta tricolor
Egretta vinaceigula
Gorsachius goisagi
Gorsachius leuconotus
Gorsachius magnificus
Gorsachius melanolophus
Ixobrychus cinnamomeus
Ixobrychus eurhythmus
Ixobrychus exilis
Ixobrychus flavicollis
Ixobrychus involucris
Ixobrychus minutus
Ixobrychus sinensis
Ixobrychus sturmii
Mesophoyx intermedia
Nyctanassa violacea
Nycticorax caledonicus
Nycticorax nycticorax
Pilherodius pileatus
Syrigma sibilatrix
Tigriornis leucolopha
Tigrisoma fasciatum
Tigrisoma lineatum
Tigrisoma mexicanum
Zebrilus undulatus
Zonerodius heliosylus
Balaeniceps rex
Pelecanus conspicillatus
Pelecanus crispus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Pelecanus onocrotalus
Pelecanus philippensis
Pelecanus rufescens
Pelecanus thagus
Scopus umbretta
Bostrychia bocagei
Bostrychia carunculata
Bostrychia hagedash
Bostrychia olivacea
Bostrychia rara
Cercibis oxycerca
Eudocimus albus
Eudocimus ruber
Geronticus calvus
Geronticus eremita
Lophotibis cristata
Mesembrinibis cayennensis
Nipponia nippon
Phimosus infuscatus
Platalea ajaja
Platalea alba
Platalea flavipes
Platalea leucorodia
Platalea minor
Platalea regia
Plegadis chihi
Plegadis falcinellus
Plegadis ridgwayi
Pseudibis davisoni
Pseudibis papillosa
Thaumatibis gigantea
Theristicus caerulescens
Theristicus caudatus
Theristicus melanopis
Threskiornis aethiopicus
Threskiornis bernieri
Threskiornis melanocephalus
Threskiornis molucca
Threskiornis spinicollis
Phaethon aethereus
Phaethon lepturus
Phaethon rubricauda
Phoeniconaias minor
Phoenicoparrus andinus
Phoenicoparrus jamesi
Phoenicopterus chilensis
Phoenicopterus roseus
Phoenicopterus ruber
Bucco capensis
Bucco macrodactylus
Bucco noanamae
Bucco tamatia
Chelidoptera tenebrosa
Hapaloptila castanea
Hypnelus ruficollis
Malacoptila fulvogularis
Malacoptila fusca
Malacoptila mystacalis
Malacoptila panamensis
Malacoptila rufa
Malacoptila semicincta
Malacoptila striata
Micromonacha lanceolata
Monasa atra
Monasa flavirostris
Monasa morphoeus
Monasa nigrifrons
Nonnula amaurocephala
Nonnula brunnea
Nonnula frontalis
Nonnula rubecula
Nonnula ruficapilla
Nonnula sclateri
Notharchus hyperrhynchus
Notharchus macrorhynchos
Notharchus ordii
Notharchus pectoralis
Notharchus swainsoni
Notharchus tectus
Nystalus chacuru
Nystalus maculatus
Nystalus radiatus
Nystalus striolatus
Brachygalba albogularis
Brachygalba goeringi
Brachygalba lugubris
Brachygalba salmoni
Galbalcyrhynchus leucotis
Galbalcyrhynchus purusianus
Galbula albirostris
Galbula chalcothorax
Galbula cyanescens
Galbula cyanicollis
Galbula dea
Galbula galbula
Galbula leucogastra
Galbula pastazae
Galbula ruficauda
Galbula tombacea
Jacamaralcyon tridactyla
Jacamerops aureus
Indicator archipelagicus
Indicator conirostris
Indicator exilis
Indicator indicator
Indicator maculatus
Indicator meliphilus
Indicator minor
Indicator pumilio
Indicator variegatus
Indicator willcocksi
Indicator xanthonotus
Melichneutes robustus
Melignomon eisentrauti
Melignomon zenkeri
Prodotiscus insignis
Prodotiscus regulus
Prodotiscus zambesiae
Blythipicus pyrrhotis
Blythipicus rubiginosus
Campephilus gayaquilensis
Campephilus guatemalensis
Campephilus haematogaster
Campephilus imperialis
Campephilus leucopogon
Campephilus magellanicus
Campephilus melanoleucos
Campephilus pollens
Campephilus principalis
Campephilus robustus
Campephilus rubricollis
Campethera abingoni
Campethera bennettii
Campethera cailliautii
Campethera caroli
Campethera maculosa
Campethera mombassica
Campethera nivosa
Campethera notata
Campethera nubica
Campethera punctuligera
Campethera scriptoricauda
Campethera tullbergi
Celeus brachyurus
Celeus castaneus
Celeus elegans
Celeus flavescens
Celeus flavus
Celeus grammicus
Celeus loricatus
Celeus lugubris
Celeus obrieni
Celeus spectabilis
Celeus torquatus
Celeus undatus
Chrysocolaptes festivus
Chrysocolaptes lucidus
Colaptes atricollis
Colaptes auratus
Colaptes auricularis
Colaptes campestris
Colaptes chrysoides
Colaptes fernandinae
Colaptes melanochloros
Colaptes pitius
Colaptes punctigula
Colaptes rivolii
Colaptes rubiginosus
Colaptes rupicola
Dendrocopos assimilis
Dendrocopos atratus
Dendrocopos auriceps
Dendrocopos canicapillus
Dendrocopos cathpharius
Dendrocopos darjellensis
Dendrocopos dorae
Dendrocopos himalayensis
Dendrocopos hyperythrus
Dendrocopos kizuki
Dendrocopos leucopterus
Dendrocopos leucotos
Dendrocopos macei
Dendrocopos maculatus
Dendrocopos mahrattensis
Dendrocopos major
Dendrocopos medius
Dendrocopos minor
Dendrocopos moluccensis
Dendrocopos nanus
Dendrocopos noguchii
Dendrocopos obsoletus
Dendrocopos ramsayi
Dendrocopos syriacus
Dendrocopos temminckii
Dendropicos abyssinicus
Dendropicos elachus
Dendropicos fuscescens
Dendropicos gabonensis
Dendropicos lugubris
Dendropicos poecilolaemus
Dendropicos spodocephalus
Dendropicos stierlingi
Dinopium benghalense
Dinopium javanense
Dinopium rafflesii
Dinopium shorii
Dryocopus galeatus
Dryocopus hodgei
Dryocopus javensis
Dryocopus lineatus
Dryocopus martius
Dryocopus pileatus
Dryocopus schulzi
Gecinulus grantia
Gecinulus viridis
Geocolaptes olivaceus
Hemicircus canente
Hemicircus concretus
Jynx ruficollis
Jynx torquilla
Meiglyptes jugularis
Meiglyptes tristis
Meiglyptes tukki
Melanerpes aurifrons
Melanerpes cactorum
Melanerpes candidus
Melanerpes carolinus
Melanerpes chrysauchen
Melanerpes chrysogenys
Melanerpes cruentatus
Melanerpes erythrocephalus
Melanerpes flavifrons
Melanerpes formicivorus
Melanerpes herminieri
Melanerpes hoffmannii
Melanerpes hypopolius
Melanerpes lewis
Melanerpes portoricensis
Melanerpes pucherani
Melanerpes pulcher
Melanerpes pygmaeus
Melanerpes radiolatus
Melanerpes rubricapillus
Melanerpes striatus
Melanerpes superciliaris
Melanerpes uropygialis
Mesopicos elliotii
Mesopicos goertae
Mesopicos griseocephalus
Mulleripicus fulvus
Mulleripicus funebris
Mulleripicus pulverulentus
Nesoctites micromegas
Picoides albolarvatus
Picoides arcticus
Picoides arizonae
Picoides borealis
Picoides dorsalis
Picoides fumigatus
Picoides nuttallii
Picoides pubescens
Picoides scalaris
Picoides stricklandi
Picoides tridactylus
Picoides villosus
Piculus aurulentus
Piculus callopterus
Piculus chrysochloros
Piculus flavigula
Piculus leucolaemus
Piculus litae
Piculus simplex
Picumnus albosquamatus
Picumnus aurifrons
Picumnus castelnau
Picumnus cinnamomeus
Picumnus cirratus
Picumnus dorbignyanus
Picumnus exilis
Picumnus fulvescens
Picumnus fuscus
Picumnus granadensis
Picumnus innominatus
Picumnus lafresnayi
Picumnus limae
Picumnus minutissimus
Picumnus nebulosus
Picumnus nigropunctatus
Picumnus olivaceus
Picumnus pumilus
Picumnus pygmaeus
Picumnus rufiventris
Picumnus sclateri
Picumnus spilogaster
Picumnus squamulatus
Picumnus steindachneri
Picumnus subtilis
Picumnus temminckii
Picumnus varzeae
Picus awokera
Picus canus
Picus chlorolophus
Picus erythropygius
Picus flavinucha
Picus mentalis
Picus mineaceus
Picus puniceus
Picus rabieri
Picus squamatus
Picus vaillantii
Picus viridanus
Picus viridis
Picus vittatus
Picus xanthopygaeus
Reinwardtipicus validus
Sasia abnormis
Sasia africana
Sasia ochracea
Sphyrapicus nuchalis
Sphyrapicus ruber
Sphyrapicus thyroideus
Sphyrapicus varius
Thripias namaquus
Thripias pyrrhogaster
Thripias xantholophus
Veniliornis affinis
Veniliornis callonotus
Veniliornis cassini
Veniliornis chocoensis
Veniliornis dignus
Veniliornis frontalis
Veniliornis kirkii
Veniliornis lignarius
Veniliornis maculifrons
Veniliornis mixtus
Veniliornis nigriceps
Veniliornis passerinus
Veniliornis sanguineus
Veniliornis spilogaster
Xiphidiopicus percussus
Andigena cucullata
Andigena hypoglauca
Andigena laminirostris
Andigena nigrirostris
Aulacorhynchus coeruleicinctis
Aulacorhynchus derbianus
Aulacorhynchus haematopygus
Aulacorhynchus huallagae
Aulacorhynchus prasinus
Aulacorhynchus sulcatus
Buccanodon duchaillui
Calorhamphus fuliginosus
Capito auratus
Capito aurovirens
Capito brunneipectus
Capito dayi
Capito hypoleucus
Capito maculicoronatus
Capito niger
Capito quinticolor
Capito squamatus
Capito wallacei
Eubucco bourcierii
Eubucco richardsoni
Eubucco tucinkae
Eubucco versicolor
Gymnobucco bonapartei
Gymnobucco calvus
Gymnobucco peli
Gymnobucco sladeni
Lybius bidentatus
Lybius chaplini
Lybius dubius
Lybius guifsobalito
Lybius leucocephalus
Lybius melanopterus
Lybius minor
Lybius rolleti
Lybius rubrifacies
Lybius torquatus
Lybius undatus
Lybius vieilloti
Megalaima armillaris
Megalaima asiatica
Megalaima australis
Megalaima chrysopogon
Megalaima corvina
Megalaima eximia
Megalaima faber
Megalaima faiostricta
Megalaima flavifrons
Megalaima franklinii
Megalaima haemacephala
Megalaima henricii
Megalaima incognita
Megalaima javensis
Megalaima lagrandieri
Megalaima lineata
Megalaima monticola
Megalaima mystacophanos
Megalaima nuchalis
Megalaima oorti
Megalaima pulcherrima
Megalaima rafflesii
Megalaima rubricapillus
Megalaima virens
Megalaima viridis
Megalaima zeylanica
Pogoniulus atroflavus
Pogoniulus bilineatus
Pogoniulus chrysoconus
Pogoniulus coryphaeus
Pogoniulus leucomystax
Pogoniulus makawai
Pogoniulus pusillus
Pogoniulus scolopaceus
Pogoniulus simplex
Pogoniulus subsulphureus
Psilopogon pyrolophus
Pteroglossus aracari
Pteroglossus azara
Pteroglossus bailloni
Pteroglossus beauharnaesii
Pteroglossus bitorquatus
Pteroglossus castanotis
Pteroglossus frantzii
Pteroglossus inscriptus
Pteroglossus pluricinctus
Pteroglossus torquatus
Pteroglossus viridis
Ramphastos ambiguus
Ramphastos brevis
Ramphastos dicolorus
Ramphastos sulfuratus
Ramphastos swainsonii
Ramphastos toco
Ramphastos tucanus
Ramphastos vitellinus
Selenidera gouldii
Selenidera maculirostris
Selenidera nattereri
Selenidera piperivora
Selenidera reinwardtii
Selenidera spectabilis
Semnornis frantzii
Semnornis ramphastinus
Stactolaema anchietae
Stactolaema leucotis
Stactolaema olivacea
Stactolaema whytii
Trachyphonus darnaudii
Trachyphonus erythrocephalus
Trachyphonus margaritatus
Trachyphonus purpuratus
Trachyphonus usambiro
Trachyphonus vaillantii
Tricholaema diademata
Tricholaema frontata
Tricholaema hirsuta
Tricholaema lacrymosa
Tricholaema leucomelas
Tricholaema melanocephala
Aechmophorus clarkii
Aechmophorus occidentalis
Podiceps auritus
Podiceps cristatus
Podiceps gallardoi
Podiceps grisegena
Podiceps major
Podiceps nigricollis
Podiceps occipitalis
Podiceps taczanowskii
Podilymbus podiceps
Poliocephalus poliocephalus
Poliocephalus rufopectus
Rollandia microptera
Rollandia rolland
Tachybaptus dominicus
Tachybaptus novaehollandiae
Tachybaptus pelzelnii
Tachybaptus ruficollis
Diomedea amsterdamensis
Diomedea antipodensis
Diomedea dabbenena
Diomedea epomophora
Diomedea exulans
Diomedea sanfordi
Phoebastria albatrus
Phoebastria immutabilis
Phoebastria irrorata
Phoebastria nigripes
Phoebetria fusca
Phoebetria palpebrata
Thalassarche bulleri
Thalassarche carteri
Thalassarche cauta
Thalassarche chlororhynchos
Thalassarche chrysostoma
Thalassarche eremita
Thalassarche impavida
Thalassarche melanophrys
Thalassarche salvini
Thalassarche steadi
Fregetta grallaria
Fregetta tropica
Garrodia nereis
Halocyptena microsoma
Hydrobates pelagicus
Nesofregetta fuliginosa
Oceanites gracilis
Oceanites maorianus
Oceanites oceanicus
Oceanodroma castro
Oceanodroma furcata
Oceanodroma homochroa
Oceanodroma hornbyi
Oceanodroma leucorhoa
Oceanodroma markhami
Oceanodroma matsudairae
Oceanodroma melania
Oceanodroma monorhis
Oceanodroma monteiroi
Oceanodroma tethys
Oceanodroma tristrami
Pelagodroma marina
Pelecanoides garnotii
Pelecanoides georgicus
Pelecanoides magellani
Pelecanoides urinatrix
Bulweria bulwerii
Bulweria fallax
Calonectris diomedea
Calonectris edwardsii
Calonectris leucomelas
Daption capense
Fulmarus glacialis
Fulmarus glacialoides
Halobaena caerulea
Lugensa brevirostris
Macronectes giganteus
Macronectes halli
Pachyptila belcheri
Pachyptila crassirostris
Pachyptila desolata
Pachyptila salvini
Pachyptila turtur
Pachyptila vittata
Pagodroma nivea
Procellaria aequinoctialis
Procellaria cinerea
Procellaria conspicillata
Procellaria parkinsoni
Procellaria westlandica
Pseudobulweria aterrima
Pseudobulweria becki
Pseudobulweria macgillivrayi
Pseudobulweria rostrata
Pterodroma alba
Pterodroma arminjoniana
Pterodroma atrata
Pterodroma axillaris
Pterodroma baraui
Pterodroma brevipes
Pterodroma cahow
Pterodroma caribbaea
Pterodroma cervicalis
Pterodroma cookii
Pterodroma defilippiana
Pterodroma externa
Pterodroma feae
Pterodroma hasitata
Pterodroma heraldica
Pterodroma hypoleuca
Pterodroma incerta
Pterodroma inexpectata
Pterodroma lessonii
Pterodroma leucoptera
Pterodroma longirostris
Pterodroma macroptera
Pterodroma madeira
Pterodroma magentae
Pterodroma mollis
Pterodroma neglecta
Pterodroma nigripennis
Pterodroma phaeopygia
Pterodroma pycrofti
Pterodroma sandwichensis
Pterodroma solandri
Pterodroma ultima
Puffinus assimilis
Puffinus auricularis
Puffinus bulleri
Puffinus carneipes
Puffinus creatopus
Puffinus gavia
Puffinus gravis
Puffinus griseus
Puffinus heinrothi
Puffinus huttoni
Puffinus lherminieri
Puffinus mauretanicus
Puffinus nativitatis
Puffinus newelli
Puffinus opisthomelas
Puffinus pacificus
Puffinus puffinus
Puffinus tenuirostris
Puffinus yelkouan
Thalassoica antarctica
Agapornis canus
Agapornis fischeri
Agapornis lilianae
Agapornis nigrigenis
Agapornis personatus
Agapornis pullarius
Agapornis roseicollis
Agapornis swindernianus
Agapornis taranta
Alipiopsitta xanthops
Alisterus amboinensis
Alisterus chloropterus
Alisterus scapularis
Amazona aestiva
Amazona agilis
Amazona albifrons
Amazona amazonica
Amazona arausiaca
Amazona auropalliata
Amazona autumnalis
Amazona barbadensis
Amazona brasiliensis
Amazona collaria
Amazona dufresniana
Amazona farinosa
Amazona festiva
Amazona finschi
Amazona guildingii
Amazona imperialis
Amazona kawalli
Amazona leucocephala
Amazona mercenaria
Amazona ochrocephala
Amazona oratrix
Amazona pretrei
Amazona rhodocorytha
Amazona tucumana
Amazona ventralis
Amazona versicolor
Amazona vinacea
Amazona viridigenalis
Amazona vittata
Amazona xantholora
Anodorhynchus hyacinthinus
Anodorhynchus leari
Aprosmictus erythropterus
Aprosmictus jonquillaceus
Ara ambiguus
Ara ararauna
Ara chloropterus
Ara glaucogularis
Ara macao
Ara militaris
Ara rubrogenys
Ara severus
Aratinga acuticaudata
Aratinga aurea
Aratinga auricapillus
Aratinga brevipes
Aratinga cactorum
Aratinga canicularis
Aratinga chloroptera
Aratinga erythrogenys
Aratinga euops
Aratinga finschi
Aratinga holochlora
Aratinga jandaya
Aratinga leucophthalma
Aratinga mitrata
Aratinga nana
Aratinga pertinax
Aratinga rubritorquis
Aratinga solstitialis
Aratinga wagleri
Aratinga weddellii
Barnardius zonarius
Bolbopsittacus lunulatus
Bolborhynchus ferrugineifrons
Bolborhynchus lineola
Bolborhynchus orbygnesius
Brotogeris chiriri
Brotogeris chrysoptera
Brotogeris cyanoptera
Brotogeris jugularis
Brotogeris pyrrhoptera
Brotogeris sanctithomae
Brotogeris tirica
Brotogeris versicolurus
Cacatua alba
Cacatua ducorpsii
Cacatua galerita
Cacatua goffiniana
Cacatua haematuropygia
Cacatua leadbeateri
Cacatua moluccensis
Cacatua ophthalmica
Cacatua pastinator
Cacatua roseicapilla
Cacatua sanguinea
Cacatua sulphurea
Cacatua tenuirostris
Callocephalon fimbriatum
Calyptorhynchus banksii
Calyptorhynchus baudinii
Calyptorhynchus funereus
Calyptorhynchus lathami
Calyptorhynchus latirostris
Chalcopsitta atra
Chalcopsitta cardinalis
Chalcopsitta duivenbodei
Chalcopsitta sintillata
Charmosyna amabilis
Charmosyna diadema
Charmosyna josefinae
Charmosyna margarethae
Charmosyna meeki
Charmosyna multistriata
Charmosyna palmarum
Charmosyna papou
Charmosyna placentis
Charmosyna pulchella
Charmosyna rubrigularis
Charmosyna rubronotata
Charmosyna toxopei
Charmosyna wilhelminae
Coracopsis nigra
Coracopsis vasa
Cyanoliseus patagonus
Cyanopsitta spixii
Cyanoramphus auriceps
Cyanoramphus cookii
Cyanoramphus forbesi
Cyanoramphus malherbi
Cyanoramphus novaezelandiae
Cyanoramphus saisseti
Cyanoramphus unicolor
Cyclopsitta diophthalma
Cyclopsitta gulielmitertii
Deroptyus accipitrinus
Diopsittaca nobilis
Eclectus roratus
Enicognathus ferrugineus
Enicognathus leptorhynchus
Eos bornea
Eos cyanogenia
Eos histrio
Eos reticulata
Eos semilarvata
Eos squamata
Eunymphicus cornutus
Eunymphicus uvaeensis
Forpus coelestis
Forpus conspicillatus
Forpus cyanopygius
Forpus modestus
Forpus passerinus
Forpus xanthops
Forpus xanthopterygius
Geoffroyus geoffroyi
Geoffroyus heteroclitus
Geoffroyus simplex
Glossopsitta concinna
Glossopsitta porphyrocephala
Glossopsitta pusilla
Graydidascalus brachyurus
Guaruba guarouba
Hapalopsittaca amazonina
Hapalopsittaca fuertesi
Hapalopsittaca melanotis
Hapalopsittaca pyrrhops
Lathamus discolor
Leptosittaca branickii
Loriculus amabilis
Loriculus aurantiifrons
Loriculus beryllinus
Loriculus catamene
Loriculus exilis
Loriculus flosculus
Loriculus galgulus
Loriculus philippensis
Loriculus pusillus
Loriculus sclateri
Loriculus stigmatus
Loriculus tener
Loriculus vernalis
Lorius albidinucha
Lorius chlorocercus
Lorius domicella
Lorius garrulus
Lorius hypoinochrous
Lorius lory
Melopsittacus undulatus
Micropsitta bruijnii
Micropsitta finschii
Micropsitta geelvinkiana
Micropsitta keiensis
Micropsitta meeki
Micropsitta pusio
Myiopsitta monachus
Nandayus nenday
Nannopsittaca dachilleae
Nannopsittaca panychlora
Neophema chrysogaster
Neophema chrysostoma
Neophema elegans
Neophema petrophila
Neophema pulchella
Neophema splendida
Neopsephotus bourkii
Neopsittacus musschenbroekii
Neopsittacus pullicauda
Nestor meridionalis
Nestor notabilis
Northiella haematogaster
Nymphicus hollandicus
Ognorhynchus icterotis
Oreopsittacus arfaki
Orthopsittaca manilata
Pezoporus occidentalis
Pezoporus wallicus
Phigys solitarius
Pionites leucogaster
Pionites melanocephalus
Pionopsitta pileata
Pionus chalcopterus
Pionus fuscus
Pionus maximiliani
Pionus menstruus
Pionus senilis
Pionus sordidus
Pionus tumultuosus
Platycercus adscitus
Platycercus caledonicus
Platycercus elegans
Platycercus eximius
Platycercus icterotis
Platycercus venustus
Poicephalus crassus
Poicephalus cryptoxanthus
Poicephalus flavifrons
Poicephalus gulielmi
Poicephalus meyeri
Poicephalus robustus
Poicephalus rueppellii
Poicephalus rufiventris
Poicephalus senegalus
Polytelis alexandrae
Polytelis anthopeplus
Polytelis swainsonii
Primolius auricollis
Primolius couloni
Primolius maracana
Prioniturus discurus
Prioniturus flavicans
Prioniturus luconensis
Prioniturus mada
Prioniturus montanus
Prioniturus platenae
Prioniturus platurus
Prioniturus verticalis
Prioniturus waterstradti
Probosciger aterrimus
Prosopeia personata
Prosopeia splendens
Prosopeia tabuensis
Psephotus chrysopterygius
Psephotus dissimilis
Psephotus haematonotus
Psephotus varius
Pseudeos fuscata
Psilopsiagon aurifrons
Psilopsiagon aymara
Psittacella brehmii
Psittacella madaraszi
Psittacella modesta
Psittacella picta
Psittacula alexandri
Psittacula calthropae
Psittacula caniceps
Psittacula columboides
Psittacula cyanocephala
Psittacula derbiana
Psittacula eques
Psittacula eupatria
Psittacula finschii
Psittacula himalayana
Psittacula krameri
Psittacula longicauda
Psittacula roseata
Psittaculirostris desmarestii
Psittaculirostris edwardsii
Psittaculirostris salvadorii
Psittacus erithacus
Psitteuteles goldiei
Psitteuteles iris
Psitteuteles versicolor
Psittinus cyanurus
Psittrichas fulgidus
Purpureicephalus spurius
Pyrilia aurantiocephala
Pyrilia barrabandi
Pyrilia caica
Pyrilia haematotis
Pyrilia pulchra
Pyrilia pyrilia
Pyrilia vulturina
Pyrrhura albipectus
Pyrrhura calliptera
Pyrrhura cruentata
Pyrrhura devillei
Pyrrhura egregia
Pyrrhura frontalis
Pyrrhura griseipectus
Pyrrhura hoematotis
Pyrrhura hoffmanni
Pyrrhura lepida
Pyrrhura leucotis
Pyrrhura melanura
Pyrrhura molinae
Pyrrhura orcesi
Pyrrhura perlata
Pyrrhura pfrimeri
Pyrrhura picta
Pyrrhura rhodocephala
Pyrrhura rupicola
Pyrrhura viridicata
Rhynchopsitta pachyrhyncha
Rhynchopsitta terrisi
Strigops habroptila
Tanygnathus gramineus
Tanygnathus lucionensis
Tanygnathus megalorynchos
Tanygnathus sumatranus
Touit batavicus
Touit costaricensis
Touit dilectissimus
Touit huetii
Touit melanonotus
Touit purpuratus
Touit stictopterus
Touit surdus
Trichoglossus chlorolepidotus
Trichoglossus euteles
Trichoglossus flavoviridis
Trichoglossus haematodus
Trichoglossus johnstoniae
Trichoglossus ornatus
Trichoglossus rubiginosus
Triclaria malachitacea
Vini australis
Vini kuhlii
Vini peruviana
Vini stepheni
Vini ultramarina
Pterocles alchata
Pterocles bicinctus
Pterocles burchelli
Pterocles coronatus
Pterocles decoratus
Pterocles exustus
Pterocles gutturalis
Pterocles indicus
Pterocles lichtensteinii
Pterocles namaqua
Pterocles orientalis
Pterocles personatus
Pterocles quadricinctus
Pterocles senegallus
Syrrhaptes paradoxus
Syrrhaptes tibetanus
Rhea americana
Rhea pennata
Aptenodytes forsteri
Aptenodytes patagonicus
Eudyptes chrysocome
Eudyptes chrysolophus
Eudyptes moseleyi
Eudyptes pachyrhynchus
Eudyptes robustus
Eudyptes schlegeli
Eudyptes sclateri
Eudyptula minor
Megadyptes antipodes
Pygoscelis adeliae
Pygoscelis antarcticus
Pygoscelis papua
Spheniscus demersus
Spheniscus humboldti
Spheniscus magellanicus
Spheniscus mendiculus
Aegolius acadicus
Aegolius funereus
Aegolius harrisii
Aegolius ridgwayi
Asio abyssinicus
Asio capensis
Asio flammeus
Asio madagascariensis
Asio otus
Asio stygius
Athene brama
Athene cunicularia
Athene noctua
Bubo africanus
Bubo ascalaphus
Bubo bengalensis
Bubo bubo
Bubo capensis
Bubo cinerascens
Bubo coromandus
Bubo lacteus
Bubo leucostictus
Bubo magellanicus
Bubo nipalensis
Bubo philippensis
Bubo poensis
Bubo scandiaca
Bubo shelleyi
Bubo sumatranus
Bubo virginianus
Bubo vosseleri
Glaucidium albertinum
Glaucidium bolivianum
Glaucidium brasilianum
Glaucidium brodiei
Glaucidium californicum
Glaucidium capense
Glaucidium castaneum
Glaucidium castanonotum
Glaucidium castanopterum
Glaucidium costaricanum
Glaucidium cuculoides
Glaucidium gnoma
Glaucidium griseiceps
Glaucidium hardyi
Glaucidium jardinii
Glaucidium minutissimum
Glaucidium mooreorum
Glaucidium nanum
Glaucidium nubicola
Glaucidium palmarum
Glaucidium parkeri
Glaucidium passerinum
Glaucidium perlatum
Glaucidium peruanum
Glaucidium radiatum
Glaucidium sanchezi
Glaucidium siju
Glaucidium sjostedti
Glaucidium tephronotum
Gymnoglaux lawrencii
Heteroglaux blewitti
Jubula lettii
Ketupa blakistoni
Ketupa flavipes
Ketupa ketupu
Ketupa zeylonensis
Lophostrix cristata
Megascops albogularis
Megascops asio
Megascops atricapilla
Megascops barbarus
Megascops choliba
Megascops clarkii
Megascops colombianus
Megascops cooperi
Megascops guatemalae
Megascops hoyi
Megascops ingens
Megascops kennicottii
Megascops koepckeae
Megascops marshalli
Megascops nudipes
Megascops petersoni
Megascops roboratus
Megascops sanctaecatarinae
Megascops seductus
Megascops trichopsis
Megascops watsonii
Micrathene whitneyi
Mimizuku gurneyi
Nesasio solomonensis
Ninox affinis
Ninox boobook
Ninox burhani
Ninox connivens
Ninox ios
Ninox jacquinoti
Ninox meeki
Ninox natalis
Ninox novaeseelandiae
Ninox ochracea
Ninox odiosa
Ninox philippensis
Ninox punctulata
Ninox rudolfi
Ninox rufa
Ninox scutulata
Ninox squamipila
Ninox strenua
Ninox sumbaensis
Ninox superciliaris
Ninox theomacha
Ninox variegata
Otus alfredi
Otus alius
Otus angelinae
Otus bakkamoena
Otus balli
Otus beccarii
Otus brookii
Otus brucei
Otus capnodes
Otus collari
Otus elegans
Otus enganensis
Otus flammeolus
Otus fuliginosus
Otus hartlaubi
Otus icterorhynchus
Otus insularis
Otus ireneae
Otus lempiji
Otus lettia
Otus leucotis
Otus longicornis
Otus magicus
Otus manadensis
Otus mantananensis
Otus mayottensis
Otus megalotis
Otus mentawi
Otus mindorensis
Otus mirus
Otus moheliensis
Otus pauliani
Otus pembaensis
Otus podarginus
Otus rufescens
Otus rutilus
Otus sagittatus
Otus scops
Otus semitorques
Otus senegalensis
Otus siaoensis
Otus silvicola
Otus spilocephalus
Otus sunia
Otus thilohoffmanni
Otus umbra
Pseudoscops clamator
Pseudoscops grammicus
Ptilopsis granti
Pulsatrix koeniswaldiana
Pulsatrix melanota
Pulsatrix perspicillata
Scotopelia bouvieri
Scotopelia peli
Scotopelia ussheri
Strix albitarsis
Strix aluco
Strix butleri
Strix chacoensis
Strix davidi
Strix fulvescens
Strix huhula
Strix hylophila
Strix leptogrammica
Strix nebulosa
Strix nigrolineata
Strix occidentalis
Strix ocellata
Strix rufipes
Strix seloputo
Strix uralensis
Strix varia
Strix virgata
Strix woodfordii
Surnia ulula
Uroglaux dimorpha
Xenoglaux loweryi
Phodilus badius
Phodilus prigoginei
Tyto alba
Tyto aurantia
Tyto capensis
Tyto glaucops
Tyto inexspectata
Tyto longimembris
Tyto manusi
Tyto nigrobrunnea
Tyto novaehollandiae
Tyto rosenbergii
Tyto sororcula
Tyto soumagnei
Tyto tenebricosa
Struthio camelus
Anhinga anhinga
Anhinga melanogaster
Anhinga novaehollandiae
Anhinga rufa
Fregata andrewsi
Fregata aquila
Fregata ariel
Fregata magnificens
Fregata minor
Phalacrocorax africanus
Phalacrocorax aristotelis
Phalacrocorax atriceps
Phalacrocorax auritus
Phalacrocorax bougainvillii
Phalacrocorax brasilianus
Phalacrocorax campbelli
Phalacrocorax capensis
Phalacrocorax capillatus
Phalacrocorax carbo
Phalacrocorax carunculatus
Phalacrocorax chalconotus
Phalacrocorax colensoi
Phalacrocorax coronatus
Phalacrocorax featherstoni
Phalacrocorax fuscescens
Phalacrocorax fuscicollis
Phalacrocorax gaimardi
Phalacrocorax harrisi
Phalacrocorax magellanicus
Phalacrocorax melanoleucos
Phalacrocorax neglectus
Phalacrocorax niger
Phalacrocorax nigrogularis
Phalacrocorax onslowi
Phalacrocorax pelagicus
Phalacrocorax penicillatus
Phalacrocorax punctatus
Phalacrocorax pygmeus
Phalacrocorax ranfurlyi
Phalacrocorax sulcirostris
Phalacrocorax urile
Phalacrocorax varius
Morus bassanus
Morus capensis
Morus serrator
Papasula abbotti
Sula dactylatra
Sula granti
Sula leucogaster
Sula nebouxii
Sula sula
Sula variegata
Crypturellus atrocapillus
Crypturellus bartletti
Crypturellus berlepschi
Crypturellus boucardi
Crypturellus brevirostris
Crypturellus casiquiare
Crypturellus cinereus
Crypturellus cinnamomeus
Crypturellus duidae
Crypturellus erythropus
